matrícula,período,disciplina,créditos,turma,grau,sit.final,professor 
0913952,20102,LBG1213,4,BFR,8.8,AP,Lariza Merlos
0913952,20102,GOZ1785,4,CLF,7.2,AP,Giovanni Kim
0913952,20102,HOW1491,2,IAG,6.6,AP,Janet Mayo
0913952,20102,OBK1818,4,HLB,3.9,RM,Brynn Solita
0913952,20102,AKJ1977,4,UPY,0.9,RM,Malcolm Clarin
0913952,20111,YLN1319,2,ISQ,7.3,AP,Michael Curry
0913952,20111,GDQ1501,2,XOG,6.2,AP,Luis Upadhyay
0913952,20111,XFW1558,4,YZA,6.2,AP,Aaliyah Plascencia
0913952,20111,ODX1244,2,BFR,8,AP,Aaliyah Plascencia
0913952,20111,OBK1818,4,SCP,3.6,RM,Kayanna Banuelos Hernandez
0913952,20111,AKJ1977,4,UKE,5.6,AP,Roman Asakawa
0913952,20112,VDX1954,4,SQE,10,AP,Veronica Haddan
0913952,20112,DAN1561,4,IAG,8.7,AP,Kenneth Abeyta
0913952,20112,HCV1283,4,IAG,7.6,AP,Sydnei Chavez
0913952,20112,RXL1676,4,IAG,5.6,AP,Angel Ramirez-Ramirez
0913952,20112,AHR1808,4,IAG,7.3,AP,Brooke Gilbert
0913952,20112,OBK1818,4,SCP,5.2,AP,Andy Fabrizio
0913952,20121,AOR1164,2,SPM,9.5,AP,Edwin Shea
0913952,20121,UDA1386,2,SJU,5,AP,Jacoby Palmer IV
0913952,20121,AMP1538,4,SCP,5,AP,Todd Reynolds
0913952,20121,QSJ1299,2,SCP,9.9,AP,Joanne Stewart III
0913952,20121,QUT1986,4,IAG,5.4,AP,Alexander Bartelt
0913952,20121,CSH1051,4,QBM,9.5,AP,Colin Vigil
0913952,20121,DOI1181,4,XOG,5.1,AP,Roman Asakawa
0913952,20122,DSB1025,2,OOI,8.8,AP,Frankie Chandramouli
0913952,20122,TGG1649,4,ISQ,,CL,Lashaundra Pena
0913952,20122,OGJ1002,4,IAG,8,AP,Ahmed Hoang
0913952,20122,WNC1771,4,IAG,5.6,AP,Marcus Kim
0913952,20122,FTT1655,4,IAG,6.2,AP,Gerardo Nguyen
0913952,20122,ZAB1614,4,IAG,5.3,AP,Alejandro Pan
0913952,20122,PFB1675,4,DYN,,CD,Myles Krishnan
0913952,20122,PFB1675,4,STN,9.4,AP,Colin Vigil
0913952,20131,TGG1649,4,ISQ,6.7,AP,Lashaundra Pena
0913952,20131,TBA1383,4,TVQ,9,AP,Danielle Beck
0913952,20131,TZJ1993,1,IAG,10,AP,Savannah Lopez Susano
0913952,20131,EFJ1215,4,IAG,8.8,AP,Janet Mayo
0913952,20131,VQP1780,4,IAG,5.4,AP,Hunter Simmons
0913952,20131,OUT1489,4,IAG,,CD,Marina-Ashley Greene
0913952,20131,TZN1767,4,STN,9.1,AP,Colin Vigil
0913952,20131,PGM1838,4,PQN,9.4,AP,Shyanne Piccolo
0913952,20132,QYI1062,2,DLH,8.6,AP,Jacob Mosley
0913952,20132,VXE1138,2,TQA,9.7,AP,Stephan Lhamo
0913952,20132,LPZ1460,4,TQA,10,AP,Nahom Hume
0913952,20132,THD1282,2,TQA,8.7,AP,Erica Morris
0913952,20132,XTE1459,2,OOI,7,AP,Sinamen Gallegos
0913952,20132,ZUA1290,6,ISQ,0.6,RM,Toua Kang
0913952,20132,LCX1999,2,ISQ,6.7,AP,Toua Kang
0913952,20132,OUT1489,4,IAG,6.3,AP,Alejandro Pan
0913952,20132,IMT1945,4,IAG,,CL,Jordan Carrillo Aguirre
0913952,20132,WVZ1249,2,GXE,8.8,AP,Tanishia Lynch
0913377,20091,PDP1596,2,QGI,,AT,Mariah Martinez
0913377,20091,VRL1694,4,BMP,,AT,William Abrams
0913377,20091,OBS1959,6,BMP,,AT,Makda Anaya
0913377,20091,OKQ1453,2,BMP,,AT,John Lofton
0913377,20091,DWU1433,4,KZH,,AT,Adrienne Reyes-Hernandez
0913546,20091,PDP1596,2,GCS,8,AP,Dana Herrera
0913546,20091,VRL1694,4,CBJ,7.3,AP,Jo'Vonte Miyagi
0913546,20091,OBS1959,6,CBJ,6.5,AP,Isaiah Lark
0913546,20091,OKQ1453,2,CBJ,9.3,AP,Sheyenne Malcolm
0913546,20091,DWU1433,4,CBJ,5.6,AP,Christopher Vue
0913546,20092,QNI1752,4,HFF,6.5,AP,Jacob Shepard
0913546,20092,NNO1640,2,UPY,7.5,AP,Tijan Choi
0913546,20092,CZQ1472,4,QFI,7.2,AP,Aaliyah Plascencia
0913546,20092,XGC1837,2,YZA,7.5,AP,Kelly Chambers
0913546,20092,MKK1957,4,LXF,5.4,AP,Luz Hernandez
0913546,20092,GOZ1785,4,CLF,5.7,AP,Cody Robinson
0913546,20092,RLR1915,6,UPY,5.4,AP,Alsunbayar Martinez
0913546,20092,AKJ1977,4,GGR,6.9,AP,Roman Asakawa
0913546,20101,XFW1558,4,AIU,7.5,AP,Valerie Ford
0913546,20101,ODX1244,2,SCP,8,AP,Joshua Thajeb
0913546,20101,LBG1213,4,UPY,5.2,AP,Ondrey Mendoza
0913546,20101,HOW1491,2,IAG,,CJ,Janet Mayo
0913546,20101,CSH1051,4,QBM,6.4,AP,Myles Krishnan
0913546,20101,OBK1818,4,BFR,7,AP,Tahnee Peterson
0913546,20101,OBK1818,4,XOG,,CJ,Tahnee Peterson
0913546,20102,AMP1538,4,UPY,5.8,AP,Michael Jung
0913546,20102,QSJ1299,2,UPY,6.8,AP,Zuriel Blanchard
0913546,20102,GUO1361,2,CLF,7.7,AP,Ahmed Hoang
0913546,20102,HOW1491,2,CLF,6.1,AP,Janet Mayo
0913546,20102,HCV1283,4,CLF,6,AP,Ivan Hoang
0913546,20102,DOI1181,4,HLB,5,AP,Roman Asakawa
0913546,20111,VRY1444,4,POP,9,AP,Nicole Dailey
0913546,20111,YLN1319,2,OOI,8,AP,Jelani Zavala
0913546,20111,UDA1386,2,OOI,7,AP,Jacoby Palmer IV
0913546,20111,GDQ1501,2,YZA,6.3,AP,Aneavia Porreco
0913546,20111,DAN1561,4,IAG,6,AP,Mariah Bills
0913546,20111,AHR1808,4,CLF,5,AP,Brooke Gilbert
0913546,20112,AOR1164,2,MQY,9.3,AP,Kyle Van
0913546,20112,DSB1025,2,OOI,7.5,AP,Frankie Chandramouli
0913546,20112,TGG1649,4,ISQ,5,AP,Lashaundra Pena
0913546,20112,TBA1383,4,REB,8,AP,Danielle Beck
0913546,20112,OGJ1002,4,IAG,6.5,AP,Ahmed Hoang
0913546,20112,FTT1655,4,IAG,6.7,AP,William Bailey
0913546,20121,XTE1459,2,SJU,5,AP,Brittney Medina
0913546,20121,ZUA1290,6,ISQ,4.7,RM,Toua Kang
0913546,20121,LCX1999,2,ISQ,6.1,AP,Toua Kang
0913546,20121,RXL1676,4,CLF,5.8,AP,Alicia Caballero
0913546,20121,QUT1986,4,IAG,5.4,AP,Alexander Bartelt
0913546,20121,WVZ1249,2,GXE,6.3,AP,Tanishia Lynch
0913546,20122,QYI1062,2,DLH,6.8,AP,Jacob Mosley
0913546,20122,ZUA1290,6,ISQ,5,AP,Toua Kang
0913546,20122,ZAB1614,4,IAG,6.8,AP,Alejandro Pan
0913546,20122,EFJ1215,4,IAG,4.2,RM,Janet Mayo
0913546,20122,VQP1780,4,IAG,5.7,AP,Hunter Simmons
0913546,20131,XOA1296,4,ISQ,6.6,AP,Patrick Sayeed
0913546,20131,OLC1422,3,ISQ,9.9,AP,Patrick Sayeed
0913546,20131,TZJ1993,1,IAG,8.8,AP,Savannah Lopez Susano
0913546,20131,WNC1771,4,IAG,5,AP,Marcus Kim
0913546,20131,PFB1675,4,LGT,5,AP,Myles Krishnan
0913546,20132,LOU1757,4,ISQ,7.2,AP,Eileen Killen
0913546,20132,DVE1554,1,ISQ,,CP,Manuel Dang
0913546,20132,LES1454,4,ISQ,6.9,AP,Chelsea Dominguez
0913546,20132,GWN1997,4,IAG,6.3,AP,Manuel Tat
0913546,20132,SKL1073,4,IAV,10,AP,Luz Hernandez
0913546,20132,OUT1489,4,IAG,6.5,AP,Alejandro Pan
0913546,20132,MBS1200,1,IAG,6.5,AP,Jourdayn Birch
0913546,20132,SML1900,3,IAG,6.5,AP,Hunter Simmons
0913400,20091,PDP1596,2,GCS,9,AP,Dana Herrera
0913400,20091,VRL1694,4,GCS,6.4,AP,Kelly Chambers
0913400,20091,OBS1959,6,GCS,5.1,AP,Pinkan Hill
0913400,20091,OKQ1453,2,GCS,9.3,AP,Robel Sumual
0913400,20091,DWU1433,4,CBJ,6.6,AP,Christopher Vue
0913360,20091,PDP1596,2,GCS,8.8,AP,Dana Herrera
0913360,20091,VRL1694,4,LXF,8.5,AP,Jeffery Long
0913360,20091,OBS1959,6,LXF,7.6,AP,Sierra Roach
0913360,20091,OKQ1453,2,LXF,9.2,AP,Pearl Heredia
0913360,20091,DWU1433,4,LXF,6.8,AP,Jaida Ledesma
0913360,20092,QNI1752,4,SSN,8.9,AP,Cameron Fisher
0913360,20092,NNO1640,2,SCP,9.6,AP,Christine Williams
0913360,20092,CZQ1472,4,AIU,7.4,AP,Jo'Vonte Miyagi
0913360,20092,XGC1837,2,HLB,9.4,AP,Aaliyah Plascencia
0913360,20092,MKK1957,4,SCP,10,AP,Emi Sparks
0913360,20092,RLR1915,6,AIU,6.6,AP,Alsunbayar Martinez
0913360,20101,VRY1444,4,CGY,10,AP,Brandy Aragon
0913360,20101,XFW1558,4,SCP,9.2,AP,Joanne Stewart III
0913360,20101,ODX1244,2,SCP,9.8,AP,Joshua Thajeb
0913360,20101,LBG1213,4,AIU,9.9,AP,Hung Mora
0913360,20101,OBK1818,4,AIU,9.1,AP,Lan Clark
0913360,20101,AKJ1977,4,UFI,8.9,AP,Chigozie Jain
0913360,20102,AOR1164,2,ZJL,8,AP,Emily Grady
0913360,20102,GDQ1501,2,SCP,6.7,AP,Luis Upadhyay
0913360,20102,AMP1538,4,AIU,8.3,AP,Ahmed Lasalle
0913360,20102,QSJ1299,2,AIU,9.8,AP,Zuriel Blanchard
0913360,20102,GOZ1785,4,CLF,8.2,AP,Giovanni Kim
0913360,20102,HOW1491,2,IAG,7.5,AP,Janet Mayo
0913360,20102,HCV1283,4,IAG,9.9,AP,Ahmed Hoang
0913360,20102,DOI1181,4,SCP,7.6,AP,Jennifer Chavez
0913360,20111,YLN1319,2,KRD,9.6,AP,Michael Curry
0913360,20111,DSB1025,2,OOI,8.4,AP,Frankie Chandramouli
0913360,20111,TGG1649,4,ISQ,9.4,AP,Lashaundra Pena
0913360,20111,TBA1383,4,TVQ,9.5,AP,Danielle Beck
0913360,20111,AHR1808,4,IAG,9.4,AP,Brooke Gilbert
0913360,20111,WNC1771,4,IAG,9.3,AP,Marcus Kim
0913360,20111,FTT1655,4,IAG,8.7,AP,Cody Robinson
0913360,20112,ZUA1290,6,ISQ,6.4,AP,Toua Kang
0913360,20112,LCX1999,2,SJU,9.4,AP,Toua Kang
0913360,20112,DAN1561,4,IAG,8.8,AP,Kenneth Abeyta
0913360,20112,OGJ1002,4,IAG,8.4,AP,Ahmed Hoang
0913360,20112,PBJ1031,4,IAG,8.2,AP,Jaime Smrekar
0913360,20112,HNV1490,4,VWE,9.8,AP,Collin Olguin
0913360,20112,WVZ1249,2,GXE,8.8,AP,Tanishia Lynch
0913360,20121,QYI1062,2,RHR,8.2,AP,Jacob Mosley
0913360,20121,UDA1386,2,ISQ,9.3,AP,Jacoby Palmer IV
0913360,20121,XOA1296,4,ISQ,7.3,AP,Patrick Sayeed
0913360,20121,OLC1422,3,ISQ,10,AP,Patrick Sayeed
0913360,20121,RXL1676,4,CLF,7.6,AP,Alicia Caballero
0913360,20121,QUT1986,4,IAG,9.5,AP,Alexander Bartelt
0913360,20122,XTE1459,2,OOI,4.4,RM,Brittney Medina
0913360,20122,DVE1554,1,ISQ,,CP,Manuel Dang
0913360,20122,QEI1217,4,ISQ,7,AP,Patrick Sayeed
0913360,20122,TZJ1993,1,IAG,9.3,AP,Savannah Lopez Susano
0913360,20122,ZAB1614,4,IAG,6.7,AP,Alejandro Pan
0913360,20122,EFJ1215,4,IAG,9.4,AP,Janet Mayo
0913360,20122,VQP1780,4,IAG,6.5,AP,Hunter Simmons
0913360,20122,IMT1945,4,IAG,8.9,AP,Jordan Carrillo Aguirre
0913360,20131,LGU1415,4,ZOD,10,AP,Daryl Ralpho
0913360,20131,QRJ1943,4,SJU,8.5,AP,Brandon La
0913360,20131,LOU1757,4,SJU,7.8,AP,Eileen Killen
0913360,20131,LES1454,4,ISQ,8.2,AP,Erin Ortiz Lopez
0913360,20131,JVG1809,3,SJU,8.8,AP,William Hansen
0913360,20131,WDC1081,3,ISQ,8.8,AP,William Hansen
0913360,20131,GWN1997,4,IAG,6.8,AP,Manuel Tat
0913360,20132,XJD1746,2,ISQ,10,AP,Marcus Kim
0913360,20132,OUT1489,4,IAG,6.8,AP,Alejandro Pan
0913360,20132,CSH1051,4,DYN,8.6,AP,Erik Costandine
0913360,20132,PGM1838,4,PQN,9.7,AP,Shyanne Piccolo
0913621,20091,PDP1596,2,HLB,9.2,AP,Hervey Tindal
0913621,20091,VRL1694,4,VSQ,7.7,AP,Jason Warren
0913621,20091,OBS1959,6,VSQ,5,AP,Pinkan Hill
0913621,20091,OKQ1453,2,VSQ,7.5,AP,John Lofton
0913621,20091,DWU1433,4,QGI,6.3,AP,Dashick Garcia
0913621,20092,CZQ1472,4,HLB,5,AP,Joshua Thajeb
0913621,20092,XGC1837,2,BAX,6,AP,Jo'Vonte Miyagi
0913621,20092,MKK1957,4,HLB,6,AP,Jordan Dixon Jr
0913621,20092,PFB1675,4,DYN,7,AP,Colin Vigil
0913621,20092,RLR1915,6,KZH,,CL,Alsunbayar Martinez
0913621,20092,AKJ1977,4,UFI,4.7,RM,Roman Asakawa
0913621,20092,MSL1918,3,VSJ,5.3,AP,Jonathan Redd
0913621,20101,LBG1213,4,UPY,,CD,Ondrey Mendoza
0913621,20101,LBG1213,4,SHL,7.4,AP,Jordan Dixon Jr
0913621,20101,RLR1915,6,AIU,3.6,RM,Alsunbayar Martinez
0913621,20101,AKJ1977,4,UFI,4.7,RM,Chigozie Jain
0913621,20101,MAB1535,3,VSJ,,CL,Mitchell Kim
0913621,20101,EKD1678,3,VSJ,4.4,RM,Jocelyn Martinez
0913621,20101,UFS1238,3,YXZ,6.4,AP,Jocelyn Martinez
0913621,20102,QNI1752,4,SQE,9.7,AP,Nicole Dailey
0913621,20102,NNO1640,2,XOG,7.3,AP,Christine Williams
0913621,20102,XFW1558,4,YZA,5,AP,Joanne Stewart III
0913621,20102,ODX1244,2,SSC,8.4,AP,Valerie Ford
0913621,20102,RLR1915,6,XOG,6.5,AP,Alsunbayar Martinez
0913621,20102,AKJ1977,4,QFI,5.2,AP,Hannah Davis
0913621,20111,YLN1319,2,ISQ,5.6,AP,Michael Curry
0913621,20111,ZHP1616,3,OOI,3.1,RM,Isaiah Ho
0913621,20111,TBA1383,4,TVQ,9,AP,Danielle Beck
0913621,20111,TZN1767,4,DYN,8.1,AP,Colin Vigil
0913621,20111,DOI1181,4,YZA,,CL,Roman Asakawa
0913621,20111,DOI1181,4,HLB,,CD,Jennifer Chavez
0913621,20111,OBK1818,4,VSQ,0.8,RM,Andy Fabrizio
0913621,20112,VRY1444,4,IXL,9.1,AP,Chelsea Turner
0913621,20112,GDQ1501,2,YZA,5.5,AP,Aneavia Porreco
0913621,20112,DSB1025,2,OOI,6.5,AP,Frankie Chandramouli
0913621,20112,AHR1808,4,IAG,7.1,AP,Brooke Gilbert
0913621,20112,DOI1181,4,BFR,3.2,RM,Roman Asakawa
0913621,20112,OBK1818,4,UPY,6.1,AP,Omar Mathe
0913621,20112,OBK1818,4,SSC,,CD,Yihang Unruh
0913621,20121,AOR1164,2,KOE,9.3,AP,Giovany Hornbuckle
0913621,20121,UDA1386,2,QNJ,4.1,RM,Kacei Kalam
0913621,20121,AMP1538,4,SCP,2.6,RM,Todd Reynolds
0913621,20121,QSJ1299,2,SCP,6.5,AP,Joanne Stewart III
0913621,20121,GOZ1785,4,IAG,6.8,AP,Cody Robinson
0913621,20121,GOZ1785,4,CLF,,CD,Cody Robinson
0913621,20121,HOW1491,2,IAG,6.9,AP,Janet Mayo
0913621,20121,HCV1283,4,CLF,6.5,AP,Ivan Hoang
0913621,20121,DOI1181,4,UPY,5.1,AP,Jesus Thao
0913621,20122,CCL1512,4,TUT,6,AP,Yee Gaitan
0913621,20122,RUX1384,4,TUT,7.4,AP,Brendan Belgrave
0913621,20122,AMP1538,4,XOG,5.8,AP,Pedro Baliga
0913621,20122,FTT1655,4,IAG,5.2,AP,Gerardo Nguyen
0913621,20122,QQB1190,6,STN,5.9,AP,Tony Gonzales
0913621,20131,UDA1386,2,ISQ,7.1,AP,Kacei Kalam
0913621,20131,TGG1649,4,ISQ,5,AP,Lashaundra Pena
0913621,20131,MDJ1269,4,ISQ,7,AP,Erin Ortiz Lopez
0913621,20131,OGJ1002,4,IAG,6.2,AP,Jordan Carrillo Aguirre
0913621,20131,RXL1676,4,IAG,6.8,AP,Angel Ramirez-Ramirez
0913621,20131,ZAB1614,4,IAG,5.2,AP,Matthew Thesz
0913621,20132,QYI1062,2,DLH,9.5,AP,Jacob Mosley
0913621,20132,ZUA1290,6,ISQ,5,AP,Toua Kang
0913621,20132,LCX1999,2,ISQ,8.6,AP,Toua Kang
0913621,20132,DAN1561,4,CLF,5.9,AP,Matthew Thesz
0913621,20132,TBN1198,4,IAG,8.9,AP,Animoan Brown
0913621,20132,EFJ1215,4,IAG,,CL,Janet Mayo
0913621,20132,OUT1489,4,IAG,5.3,AP,Alejandro Pan
0913621,20132,IMT1945,4,IAG,7.7,AP,Jordan Carrillo Aguirre
0913331,20091,PDP1596,2,ZGB,8.1,AP,Jourdayn Birch
0913331,20091,VRL1694,4,TPC,4.7,RM,Chad Begay-Watson
0913331,20091,OBS1959,6,TPC,3.7,RM,Andy Fabrizio
0913331,20091,OKQ1453,2,TPC,7,AP,Sheyenne Malcolm
0913331,20091,DWU1433,4,VWA,,CL,Robert Sanchez
0913331,20092,QNI1752,4,SGD,8.6,AP,Muhammad Ironshield
0913331,20092,OJL1559,2,GCW,,NC,Diarra Cabello
0913331,20092,VRL1694,4,UFI,5.1,AP,Elijah Listiadji
0913331,20092,OBS1959,6,GCS,4.3,RM,Jade Quiroga
0913331,20092,DWU1433,4,GGR,,CL,Dashick Garcia
0913331,20101,OJL1559,2,SKX,,CL,Diarra Cabello
0913331,20101,NNO1640,2,YZA,,CL,Christine Williams
0913331,20101,NNE1938,2,ISQ,0,RF,Raymond Goheen
0913331,20101,TBA1383,4,QXY,,CL,Brooke Shaw
0913331,20101,MKK1957,4,HLB,,CL,Luz Hernandez
0913331,20101,AKJ1977,4,GGR,0,RM,Hannah Davis
0913331,20101,DWU1433,4,UFI,0,RM,Jose Martizna
0913331,20102,TBA1383,4,WZZ,6.3,AP,Joshua Walker
0913331,20102,MKK1957,4,KZH,,CL,Ahmed Chavez
0913331,20102,PDX1840,2,SCP,,CL,Jamila Rosales
0913331,20102,OBS1959,6,QFI,5.2,AP,Andy Fabrizio
0913331,20111,NNO1640,2,XOG,7.1,AP,Christine Williams
0913331,20111,CZQ1472,4,HLB,,CL,Michael Jung
0913331,20111,XGC1837,2,LXF,,CL,Jocelyn Gutierrez
0913331,20111,MKK1957,4,HLB,0.9,RM,Aidan Moua
0913331,20111,MKK1957,4,LXF,,CJ,Andrea Otero
0913331,20111,PDX1840,2,SCP,5.3,AP,Jamila Rosales
0913331,20111,RLR1915,6,KZH,0.6,RM,Odalys Rosales Gomez
0913331,20112,CZQ1472,4,UPY,0.4,RM,Deandre Hoang
0913331,20112,XGC1837,2,BAX,1,RM,Giovanni Kim
0913331,20112,MKK1957,4,BAX,1.3,RM,Luz Hernandez
0913331,20112,RLR1915,6,SHL,1.3,RM,Jamila Rosales
0913331,20131,CZQ1472,4,SCP,1.3,RM,Erica Castorena
0913331,20131,XGC1837,2,UPY,0.4,RM,Aaliyah Plascencia
0913331,20131,MKK1957,4,SCP,5.4,AP,Hyun Sik Zhen
0913331,20131,RLR1915,6,SCP,1.3,RM,Odalys Rosales Gomez
0913331,20132,VRY1444,4,DLH,9.8,AP,Nicole Dailey
0913331,20132,CZQ1472,4,UPY,0.8,RM,Jocelyn Gutierrez
0913331,20132,XGC1837,2,SSC,5.9,AP,Erica Castorena
0913331,20132,LBG1213,4,QFI,2,RM,Sonia Gonzales
0913331,20132,LBG1213,4,SHL,,CA,NA
0913331,20132,RLR1915,6,QFI,5.4,AP,Carmen Martinez
0913763,20091,PDP1596,2,GCS,7.8,AP,Dana Herrera
0913763,20091,VRL1694,4,FKT,5.2,AP,Jo'Vonte Miyagi
0913763,20091,VRL1694,4,CBJ,,CA,Jo'Vonte Miyagi
0913763,20091,OBS1959,6,FKT,2.6,RM,Pinkan Hill
0913763,20091,OBS1959,6,CBJ,,CA,Isaiah Lark
0913763,20091,OKQ1453,2,FKT,5.2,AP,D'Morea Dronavalli
0913763,20091,OKQ1453,2,CBJ,,CA,Sheyenne Malcolm
0913763,20091,DWU1433,4,NCD,3.2,RM,D'Ambara Santos
0913763,20091,DWU1433,4,CBJ,,CA,Christopher Vue
0913763,20092,MKK1957,4,SHL,5.1,AP,Janet Mayo
0913763,20092,GOZ1785,4,CLF,4.8,RM,Cody Robinson
0913763,20092,OBS1959,6,SHL,2,RM,Sierra Roach
0913763,20092,AKJ1977,4,GGR,1.3,RM,Roman Asakawa
0913763,20101,QNI1752,4,QUL,9,AP,Leslye Rodriguez
0913763,20101,LBG1213,4,BAX,8.5,AP,Austin Ward
0913763,20101,HOW1491,2,CLF,7.1,AP,Janet Mayo
0913763,20101,OBS1959,6,BAX,5.2,AP,Kayleigh Cordova
0913763,20102,NNO1640,2,YZA,5.4,AP,Christine Williams
0913763,20102,CZQ1472,4,YZA,,CD,Aaliyah Plascencia
0913763,20102,CZQ1472,4,UPY,3.4,RM,Laird Thomas
0913763,20102,CZQ1472,4,HLB,,CJ,Aaliyah Plascencia
0913763,20102,XGC1837,2,XOG,6,AP,Michael Jung
0913763,20102,XGC1837,2,BAX,,CJ,Michael Jung
0913763,20102,RLR1915,6,BMP,2.8,RM,Odalys Rosales Gomez
0913763,20102,AKJ1977,4,VWA,2.9,RM,Roman Asakawa
0913763,20111,CZQ1472,4,HLB,2.6,RM,Michael Jung
0913763,20111,DAN1561,4,IAG,4.4,RM,Mariah Bills
0913763,20111,AHR1808,4,IAG,7.6,AP,Brooke Gilbert
0913763,20111,RLR1915,6,SHL,2.7,RM,Alsunbayar Martinez
0913763,20111,AKJ1977,4,TPC,5.2,AP,Ruby Willingham
0913763,20112,CZQ1472,4,UPY,5.6,AP,Deandre Hoang
0913763,20112,DAN1561,4,IAG,7.2,AP,Kenneth Abeyta
0913763,20112,HCV1283,4,CLF,9,AP,Ivan Hoang
0913763,20112,RLR1915,6,SHL,6.3,AP,Jamila Rosales
0913763,20112,DWU1433,4,UKE,2.9,RM,Jaida Ledesma
0913763,20121,XFW1558,4,UPY,1.5,RM,Aaliyah Plascencia
0913763,20121,ODX1244,2,SSC,7.6,AP,Valerie Ford
0913763,20121,OGJ1002,4,IAG,6.7,AP,Jordan Carrillo Aguirre
0913763,20121,RXL1676,4,IAG,6.7,AP,Angel Ramirez-Ramirez
0913763,20121,OBK1818,4,YZA,,CJ,Amanda Henningsen
0913763,20121,OBK1818,4,BAX,0.4,RM,Erik Stewart
0913763,20121,OBK1818,4,VSQ,,CD,Omar Mathe
0913763,20121,DWU1433,4,GGR,5,AP,Jaida Ledesma
0913763,20122,GDQ1501,2,HLB,3.1,RM,Aneavia Porreco
0913763,20122,TBA1383,4,QXY,7.3,AP,Sheyla Ramirez Benzor
0913763,20122,XFW1558,4,UPY,4.8,RM,Giovanni Kim
0913763,20122,EFJ1215,4,IAG,9.5,AP,Janet Mayo
0913763,20122,OBK1818,4,BAX,3,RM,Amanda Henningsen
0913763,20131,VRY1444,4,OLC,,CL,Danielle Macias
0913763,20131,GDQ1501,2,XOG,6.5,AP,Aneavia Porreco
0913763,20131,XFW1558,4,YZA,2,RM,Joseph Chapman
0913763,20131,GOZ1785,4,IAG,3.6,RM,William Bailey
0913763,20131,OBK1818,4,BAX,5.6,AP,Lan Clark
0913763,20132,VRY1444,4,KHQ,8.3,AP,David Jenks
0913763,20132,VRY1444,4,UQY,,CD,Chelsea Turner
0913763,20132,XFW1558,4,UPY,5.2,AP,Berenice Amaya
0913763,20132,LCG1141,4,IAG,,CD,Ahmed Hoang
0913763,20132,SKL1073,4,IAV,9.3,AP,Luz Hernandez
0913763,20132,DOI1181,4,HLB,1,RM,Dongyoung Arroyo
0913190,20091,PDP1596,2,GCS,6,AP,Dana Herrera
0913190,20091,VRL1694,4,NCD,1.2,RM,Curtis Ye
0913190,20091,VRL1694,4,WXA,,CA,Adina Estes
0913190,20091,OBS1959,6,NCD,1.1,RM,Andy Fabrizio
0913190,20091,OBS1959,6,WXA,,CA,Tyesha Castaneda
0913190,20091,OKQ1453,2,NCD,5,AP,Robert Sanchez
0913190,20091,OKQ1453,2,WXA,,CA,John Lofton
0913190,20091,DWU1433,4,NCD,,CL,D'Ambara Santos
0913190,20091,DWU1433,4,LXF,,CA,Jaida Ledesma
0913190,20092,NNO1640,2,YZA,6.4,AP,Christine Williams
0913190,20092,GOZ1785,4,CLF,1.4,RM,Cody Robinson
0913190,20092,OBS1959,6,GCS,,CL,Jade Quiroga
0913190,20092,AKJ1977,4,GGR,,CD,Roman Asakawa
0920818,20092,PDP1596,2,WXA,6.6,AP,Giovanni Kim
0920818,20092,VRL1694,4,OMD,7.8,AP,Jason Warren
0920818,20092,OBS1959,6,OMD,5.3,AP,Isaiah Lark
0920818,20092,OKQ1453,2,OMD,7.4,AP,D'Morea Dronavalli
0920818,20092,DWU1433,4,OMD,4,RM,Christopher Vue
0920818,20101,NNO1640,2,BFR,5.7,AP,Christine Williams
0920818,20101,NNO1640,2,HLB,,CJ,Tijan Choi
0920818,20101,CZQ1472,4,BAX,3.1,RM,Jo'Vonte Miyagi
0920818,20101,XGC1837,2,XOG,5.8,AP,Monica Lopez
0920818,20101,MKK1957,4,UPY,,CA,Giovanni Kim
0920818,20101,MKK1957,4,KZH,8,AP,Brooke Gilbert
0920818,20101,RLR1915,6,SSC,,CL,Odalys Rosales Gomez
0920818,20101,DWU1433,4,CBJ,,CL,D'Ambara Santos
0920818,20101,DWU1433,4,UKE,,CD,Jaida Ledesma
0920818,20102,CZQ1472,4,HLB,0.9,RM,Aaliyah Plascencia
0920818,20102,LBG1213,4,QFI,,CL,Lariza Merlos
0920818,20102,GOZ1785,4,CLF,2,RM,Giovanni Kim
0920818,20102,HOW1491,2,CLF,,CL,Janet Mayo
0920818,20102,RLR1915,6,HLB,0.7,RM,Jamila Rosales
0920818,20102,AKJ1977,4,HLB,,CL,Shamaya Morales
0920818,20102,AKJ1977,4,TPC,,CD,Malcolm Clarin
0920907,20092,PDP1596,2,WXA,8,AP,Giovanni Kim
0920907,20092,VRL1694,4,KZH,5.3,AP,Ohitike Mccorvey
0920907,20092,OBS1959,6,KZH,2.7,RM,Kayleigh Cordova
0920907,20092,OKQ1453,2,KZH,6.3,AP,John Lofton
0920907,20092,DWU1433,4,KZH,2.5,RM,Adrienne Reyes-Hernandez
0920907,20101,NNO1640,2,YZA,8.9,AP,Christine Williams
0920907,20101,MKK1957,4,UPY,,CA,Giovanni Kim
0920907,20101,MKK1957,4,KZH,6.2,AP,Brooke Gilbert
0920907,20101,OBS1959,6,YZA,5.2,AP,Cameron Nguyen
0920907,20102,CZQ1472,4,UPY,1.2,RM,Laird Thomas
0920907,20102,XGC1837,2,BAX,6.9,AP,Michael Jung
