matrícula,período,disciplina,créditos,turma,grau,sit-final,professor
1312295,20141,MAT1200,4,33R,7.6,AP,CHRISTINE SERTA COSTA
1312295,20142,ENG1015,2,33D,6.3,AP,JOSE ROBERTO MORAES D ALMEIDA
1312295,20142,FIL1000,4,13C,9,AP,GABRIEL JUCA DE HOLLANDA
1312295,20142,FIS1041,4,33C,6,AP,DANIEL ACOSTA AVALOS
1312295,20142,FIS1042,2,33L,5.8,AP,HORTENCIO ALVES BORGES
1312295,20142,INF1010,4,3WB,,CD,MARCUS VINICIUS S P DE ARAGAO
1312295,20142,INF1012,2,3WA,7,AP,ARES
1312295,20142,INF1018,4,3WB,7.8,AP,ANA LUCIA DE MOURA
1312295,20142,INF1301,4,3WA,,CD,ALESSANDRO FABRICIO GARCIA
1312295,20142,LET1208,6,1DE,,CL,ANGELA FILOMENA PERRICONE PASTURA
1312295,20142,MAT1154,4,33D,5.9,AP,BOYAN SLAVCHEV SIRAKOV
1312262,20131,ENG1000,2,335,9.3,AP,NIVAL NUNES DE ALMEIDA
1312262,20131,FIS1025,4,33O,7.1,AP,ALEXANDRE BALIU BRAUTIGAM
1312262,20131,MAT1157,6,33O,6.6,AP,RENATA MARTINS DA ROSA
1312262,20131,QUI1709,2,33O,8.9,AP,ISABEL MARIA NETO DA SILVA MOREIRA
1312262,20131,QUI1720,4,33N,7.2,AP,PERCIO AUGUSTO MARDINI FARIAS
1312262,20132,CRE1100,4,7TK,9.1,AP,THEOPHILO ANTONIO DA ROCHA MATTOS
1312262,20132,ENG1003,2,33F,10,AP,RONALDO RODRIGUES BASTOS
1312262,20132,FIS1026,4,33C,5,AP,RENATO BARBOSA DE OLIVEIRA
1312262,20132,FIS1026,4,33D,,CD,WALDEMAR MONTEIRO DA SILVA JUNIOR
1312262,20132,FIS1027,2,33N,8.1,AP,WALDEMAR MONTEIRO DA SILVA JUNIOR
1312262,20132,INF1005,4,33F,9.9,AP,CLAUDIA FERLIN
1312262,20132,MAT1158,6,33B,5.9,AP,LUCIANA ARRUDA DE OLIVEIRA FREIRE
1312262,20132,MAT1200,4,33R,6.4,AP,MIGUEL ADRIANO KOILLER SCHNOOR
1312262,20141,CRE1127,4,7T6,10,AP,VERA MARIA LANZELLOTTI BALDEZ BOING
1312262,20141,ENG1015,2,33I,6.3,AP,RAUL ALMEIDA NUNES
1312262,20141,FIS1041,4,33C,5.1,AP,RENATO BARBOSA DE OLIVEIRA
1312262,20141,FIS1042,2,33L,7.5,AP,HORTENCIO ALVES BORGES
1312262,20141,INF1007,4,33L,9.9,AP,ANA LUCIA DE MOURA
1312262,20141,INF1009,4,3WA,7,AP,BRUNO LOPES VIEIRA
1312262,20141,INF1012,2,3WA,6.3,AP,ARES
1312262,20141,MAT1162,4,33C,7.6,AP,DEBORA FREIRE MONDAINI
1312262,20142,CRE1141,2,7TA,9.5,AP,VERA MARIA LANZELLOTTI BALDEZ BOING
1312262,20142,EMP1505,4,80B,8.7,AP,LUIS FERNANDO OLIVEIRA DO VABO JR
1312262,20142,ENG1007,2,3VB,5.4,AP,NEY AUGUSTO DUMONT
1312262,20142,FIS1051,4,33A,5,AP,MARCO CREMONA
1312262,20142,FIS1051,4,33E,,CD,GLAUCIO LIMA SIQUEIRA
1312262,20142,FIS1052,2,33E,9.3,AP,NEY ROBERTO DHEIN
1312262,20142,INF1010,4,3WA,8,AP,MARCO ANTONIO CASANOVA
1312262,20142,INF1018,4,3WB,8.9,AP,ANA LUCIA DE MOURA
1312262,20142,MAT1154,4,33F,5.1,AP,EDUARDO BARBOSA PINHEIRO
1312262,20142,PSI1958,4,10G,,CD,LUIZA DE SOUZA E SILVA MARTINS
1312159,20131,ENG1000,2,335,8.7,AP,NIVAL NUNES DE ALMEIDA
1312159,20131,FIS1025,4,33U,3.2,RM,MARIA OSWALD MACHADO DE MATOS
1312159,20131,MAT1157,6,33U,1.2,RM,NEY ROBERTO DHEIN
1312159,20131,QUI1709,2,33U,6.5,AP,CAMILLA DJENNE BUARQUE MULLER
1312159,20131,QUI1720,4,33T,2.3,RM,ADRIANA GIODA
1312159,20132,CRE1100,4,7T8,9.8,AP,ROBERTO TEIXEIRA CORREA
1312159,20132,FIS1025,4,33W,,CJ,MARIA OSWALD MACHADO DE MATOS
1312159,20132,FIS1025,4,33X,3.7,RM,ALEXANDER ARGUELLO QUIROGA
1312159,20132,MAT1157,6,33Y,4.2,RM,RENATA MARTINS DA ROSA
1312159,20132,QUI1720,4,33Z,2.9,RM,ALESSANDRO KAPPEL JORDAO
1312159,20141,ENG1003,2,33H,5.3,AP,RONALDO RODRIGUES BASTOS
1312159,20141,FIS1025,4,33Y,,CJ,ALEXANDRE BALIU BRAUTIGAM
1312159,20141,INF1005,4,33P,0.4,RM,LUIZ FERNANDO BESSA SEIBEL
1312159,20141,INF1012,2,3WB,5.8,AP,ARES
1312159,20141,MAT1006,2,33A,,CA,
1312159,20141,MAT1157,6,33W,,CJ,EDUARDO BARBOSA PINHEIRO
1312159,20141,MAT1157,6,33Y,5.5,AP,LUANA SA DE AZEVEDO
1312159,20141,QUI1720,4,33Y,,CJ,PERCIO AUGUSTO MARDINI FARIAS
1312159,20142,CRE1116,4,7TA,9,AP,SOLANGE MARTINS JORDAO
1312159,20142,FIS1025,4,33V,5.7,AP,ROSANE RIERA FREIRE
1312159,20142,INF1005,4,33J,0,RF,SERGIO COLCHER
1312159,20142,MAT1158,6,33L,0.7,RM,CRISTIANE PINHO GUEDES
1313940,20131,ENG1000,2,335,7.2,AP,NIVAL NUNES DE ALMEIDA
1313940,20131,FIS1025,4,33L,3.8,RM,ALEXANDRE BALIU BRAUTIGAM
1313940,20131,MAT1157,6,33L,1.7,RM,NEY ROBERTO DHEIN
1313940,20131,QUI1709,2,33L,6.9,AP,DANIELA SILVEIRA SOLURI
1313940,20131,QUI1720,4,33L,2.5,RM,PERCIO AUGUSTO MARDINI FARIAS
1313940,20132,FIS1025,4,33X,5,AP,ALEXANDER ARGUELLO QUIROGA
1313940,20132,MAT1006,2,33B,,CD,SILVANA MARINI RODRIGUES LOPES
1313940,20132,MAT1006,2,33C,7.5,AP,HORISTA A CONTRATAR
1313940,20132,MAT1157,6,33Y,3.3,RM,RENATA MARTINS DA ROSA
1313940,20141,CRE1100,4,7T4,8.7,AP,MARCO ANTONIO GUSMAO BONELLI
1313940,20141,ENG1003,2,33H,2.5,RM,RONALDO RODRIGUES BASTOS
1313940,20141,MAT1157,6,33Y,5,AP,LUANA SA DE AZEVEDO
1313940,20142,ENG1003,2,33L,1.9,RM,RONALDO RODRIGUES BASTOS
1313940,20142,FIS1026,4,33E,,CL,ALEXANDER ARGUELLO QUIROGA
1313940,20142,FIS1027,2,33A,,CL,ALEXANDRE BALIU BRAUTIGAM
1313940,20142,INF1005,4,33F,,CL,ARES
1313940,20142,MAT1158,6,33L,0.8,RM,CRISTIANE PINHO GUEDES
1313930,20131,ENG1000,2,333,8.5,AP,NIVAL NUNES DE ALMEIDA
1313930,20131,FIS1025,4,33M,6.2,AP,VERA LUCIA VIEIRA BALTAR
1313930,20131,MAT1157,6,33M,5.8,AP,VERA SYME JACOB BENZECRY
1313930,20131,QUI1709,2,33M,7.5,AP,ALESSANDRO KAPPEL JORDAO
1313930,20131,QUI1720,4,33L,5.1,AP,PERCIO AUGUSTO MARDINI FARIAS
1313930,20132,CRE1100,4,4TB,9.6,AP,ALEXANDRE SOUZA CHAVES
1313930,20132,ENG1003,2,33A,5.7,AP,RONALDO RODRIGUES BASTOS
1313930,20132,FIS1026,4,33D,5.3,AP,WALDEMAR MONTEIRO DA SILVA JUNIOR
1313930,20132,FIS1027,2,33K,6.2,AP,VERA LUCIA VIEIRA BALTAR
1313930,20132,INF1005,4,33E,5.9,AP,SERGIO COLCHER
1313930,20132,MAT1158,6,33G,5.6,AP,LUCIANA ARRUDA DE OLIVEIRA FREIRE
1313930,20132,MAT1200,4,33P,2.6,RM,LILIANA MANUELA GASPAR C DA COSTA
1313930,20141,ENG1007,2,3VC,,CL,NEY AUGUSTO DUMONT
1313930,20141,FIS1041,4,33A,4.4,RM,SONIA RENAUX WANDERLEY LOURO
1313930,20141,FIS1042,2,33F,0,RM,ALEXANDER ARGUELLO QUIROGA
1313930,20141,INF1007,4,33O,0.6,RM,HORISTA A CONTRATAR
1313930,20141,JUR1016,2,23A,,CL,ANDREA PINHEIRO SANTOS
1313930,20141,MAT1162,4,33J,,CJ,JYRKO CORREA MORRIS
1313930,20141,MAT1162,4,33R,,CL,OTAVIO KAMINSKI DE OLIVEIRA
1313930,20141,MAT1200,4,33Q,2.1,RM,ALESSANDRO GAIO CHIMENTON
1313930,20142,FIS1041,4,33B,,CD,FABIO ALEX PEREIRA DOS SANTOS
1313930,20142,FIS1041,4,33F,,CL,ELIZANDRA MARTINS SILVA
1313930,20142,FIS1042,2,33D,,CD,WELLES ANTONIO MARTINEZ MORGADO
1313930,20142,FIS1042,2,33M,,CL,ALEXANDER ARGUELLO QUIROGA
1313930,20142,INF1007,4,33B,5.7,AP,ARES
1313930,20142,INF1009,4,3WA,,CL,BRUNO LOPES VIEIRA
1313930,20142,INF1012,2,3WA,,CL,ARES
1313930,20142,MAT1162,4,33B,,CD,ROGERIO VAZ DE ALMEIDA JUNIOR
1313930,20142,MAT1162,4,33F,3.9,RM,RODRIGO PEREIRA PACHECO
1313930,20142,MAT1200,4,33J,5.4,AP,OTAVIO KAMINSKI DE OLIVEIRA
1313906,20131,ENG1000,2,335,7.4,AP,NIVAL NUNES DE ALMEIDA
1313906,20131,FIS1025,4,33M,0.8,RM,VERA LUCIA VIEIRA BALTAR
1313906,20131,MAT1157,6,33M,,CL,VERA SYME JACOB BENZECRY
1313906,20131,QUI1709,2,33M,7.5,AP,ALESSANDRO KAPPEL JORDAO
1313906,20131,QUI1720,4,33L,1.3,RM,PERCIO AUGUSTO MARDINI FARIAS
1313802,20131,ENG1000,2,335,7.2,AP,NIVAL NUNES DE ALMEIDA
1313802,20131,FIS1025,4,33U,5,AP,MARIA OSWALD MACHADO DE MATOS
1313802,20131,MAT1157,6,33U,5,AP,NEY ROBERTO DHEIN
1313802,20131,QUI1709,2,33U,7,AP,CAMILLA DJENNE BUARQUE MULLER
1313802,20131,QUI1720,4,33T,5,AP,ADRIANA GIODA
1313802,20132,CRE1100,4,7TA,8,AP,MARCO ANTONIO GUSMAO BONELLI
1313802,20132,ENG1003,2,33G,5,AP,RONALDO RODRIGUES BASTOS
1313802,20132,FIS1026,4,33D,4.2,RM,WALDEMAR MONTEIRO DA SILVA JUNIOR
1313802,20132,FIS1027,2,33L,5.4,AP,HIROSHI NUNOKAWA
1313802,20132,INF1005,4,33F,8.6,AP,CLAUDIA FERLIN
1313802,20132,INF1009,4,3WB,5,AP,TEMPO CONTINUO A DEFINIR
1313802,20132,MAT1158,6,33I,4.8,RM,LUIS EDUARDO FERREIRA B MOREIRA
1313802,20141,CRE1118,4,7TA,9.3,AP,GLORIA MARIA TELES
1313802,20141,FIS1026,4,33D,4.1,RM,ALEXANDER ARGUELLO QUIROGA
1313802,20141,INF1007,4,33G,6.3,AP,HELIO CORTES VIEIRA LOPES
1313802,20141,INF1012,2,3WA,5.9,AP,ARES
1313802,20141,MAT1158,6,33F,5.7,AP,LUIS EDUARDO FERREIRA B MOREIRA
1313802,20141,MAT1200,4,33T,2.6,RM,MIGUEL ADRIANO KOILLER SCHNOOR
1313802,20142,FIL1000,4,1CA,6.1,AP,EDGAR DE BRITO LYRA NETTO
1313802,20142,FIS1026,4,33A,5,AP,DANIEL SOARES VELASCO
1313802,20142,MAT1162,4,33V,3.6,RM,RICARDO DE SA EARP
1313802,20142,MAT1200,4,33C,3,RM,MIGUEL ADRIANO KOILLER SCHNOOR
1313751,20131,ENG1000,2,335,9.4,AP,NIVAL NUNES DE ALMEIDA
1313751,20131,FIS1025,4,33Q,4.2,RM,RAPHAEL DIAS MARTINS DE PAOLA
1313751,20131,MAT1157,6,33Q,1.9,RM,VERA SYME JACOB BENZECRY
1313751,20131,QUI1709,2,33Q,6.5,AP,ISABEL MARIA NETO DA SILVA MOREIRA
1313751,20131,QUI1720,4,33P,2.6,RM,CRISTIANE MARIA DE MELLO A PORTELLA
1313743,20131,FIS1025,4,33S,,CA,ROSANE RIERA FREIRE
1313743,20131,FIS1033,4,33D,7.6,AP,RAPHAEL DIAS MARTINS DE PAOLA
1313743,20131,FIS1034,2,33D,6.4,AP,CARLOS ALBERTO DE ALMEIDA
1313743,20131,MAT1157,6,33S,,CA,JULIANA ABRANTES FREIRE
1313743,20131,MAT1161,6,33D,9.3,AP,MIGUEL ADRIANO KOILLER SCHNOOR
1313743,20131,MAT1200,4,33D,6.8,AP,CHRISTINE SERTA COSTA
1313743,20131,QUI1709,2,33D,,CA,ISABEL MARIA NETO DA SILVA MOREIRA
1313743,20131,QUI1709,2,33S,,CA,WHEI OH LIN
1313743,20131,QUI1720,4,33D,,CA,GISELE BIRMAN TONIETTO
1313743,20131,QUI1720,4,33R,,CA,FATIMA VENTURA PEREIRA MEIRELLES
1313743,20132,FIS1041,4,33A,6.6,AP,JEFFERSON FERRAZ DAMASCENO F ARAUJO
1313743,20132,FIS1042,2,33A,7.9,AP,DANIEL SOARES VELASCO
1313743,20132,INF1005,4,33E,9.9,AP,SERGIO COLCHER
1313743,20132,LET1920,2,13A,8.8,AP,BEATRIZ CASTRO BARRETO
1313743,20132,MAT1162,4,33D,7.9,AP,DEBORA FREIRE MONDAINI
1313743,20132,MAT1202,3,3ZB,7.3,AP,CHRISTINE SERTA COSTA
1313743,20132,MAT1605,4,3ZA,5.9,AP,MARCOS CRAIZER
1313743,20141,CRE1100,4,7TK,8.3,AP,GERALDO MARQUES RAIMUNDO
1313743,20141,FIS1051,4,33A,5.7,AP,MARCO CREMONA
1313743,20141,FIS1052,2,33Q,8,AP,CARLA GOBEL BURLAMAQUI DE MELLO
1313743,20141,INF1009,4,3WA,8.6,AP,BRUNO LOPES VIEIRA
1313743,20141,MAT1163,4,33B,5.3,AP,RODRIGO PEREIRA PACHECO
1313743,20141,MAT1223,4,3ZA,,CL,DAVID FRANCISCO MARTINEZ TORRES
1313743,20141,MAT1310,4,3ZA,5.5,AP,LUCA SCALA
1313743,20141,MAT1606,4,3ZA,,CL,RICARDO DE SA EARP
1313743,20142,ENG1000,2,339,9,AP,MAURO SPERANZA NETO
1313743,20142,ENG1000,2,33R,,CA,MAURO SPERANZA NETO
1313743,20142,ENG1003,2,33L,,CL,RONALDO RODRIGUES BASTOS
1313743,20142,INF1007,4,33D,9.2,AP,JOISA DE SOUZA OLIVEIRA
1313743,20142,INF1012,2,3WB,9.6,AP,ARES
1313743,20142,MAT1154,4,33I,7.1,AP,MONICA MOREIRA BARROS
1313743,20142,QUI1709,2,33V,9.3,AP,ADRIANA HADDAD NUDI
1313743,20142,QUI1720,4,33Y,6.7,AP,ADRIANA GIODA
1313597,20131,ENG1000,2,334,9.4,AP,COORDENADOR DE CURSO
1313597,20131,FIS1025,4,33Y,7.1,AP,JEFFERSON FERRAZ DAMASCENO F ARAUJO
1313597,20131,MAT1157,6,33Y,7,AP,RENATA MARTINS DA ROSA
1313597,20131,QUI1709,2,33Y,7.8,AP,WHEI OH LIN
1313597,20131,QUI1720,4,33X,5,AP,ALESSANDRO KAPPEL JORDAO
1313597,20132,CRE1100,4,6TB,9.7,AP,ROBERTO TEIXEIRA CORREA
1313597,20132,ENG1003,2,33I,9,AP,JOSE PAULO SILVA DE PAULA
1313597,20132,FIS1026,4,33E,,CD,ALEXANDER ARGUELLO QUIROGA
1313597,20132,FIS1026,4,33F,5.4,AP,DANIEL SOARES VELASCO
1313597,20132,FIS1027,2,33F,6.6,AP,WALDEMAR MONTEIRO DA SILVA JUNIOR
1313597,20132,FIS1027,2,33G,,CD,ROSANE RIERA FREIRE
1313597,20132,LET1208,6,1DB,6.4,AP,CELIA EYER DE ARAUJO
1313597,20132,MAT1158,6,33C,6.5,AP,LUCIANA ARRUDA DE OLIVEIRA FREIRE
1313597,20132,MAT1158,6,33D,,CD,LUCIANA ARRUDA DE OLIVEIRA FREIRE
1313597,20132,MAT1200,4,33R,5.7,AP,MIGUEL ADRIANO KOILLER SCHNOOR
1313597,20132,MAT1200,4,33U,,CD,LILIANA MANUELA GASPAR C DA COSTA
1313597,20141,ENG1004,2,33D,8.4,AP,JOSE PAULO SILVA DE PAULA
1313597,20141,FIL1000,4,1CA,,CL,EDGAR DE BRITO LYRA NETTO
1313597,20141,INF1005,4,33D,9.2,AP,PAULA YPIRANGA DOS GUARANYS
1313597,20141,LET1209,6,1DA,,CD,DENISE LEZAN DE ALMEIDA
1313597,20141,MAT1154,4,33J,5,AP,RODRIGO PEREIRA PACHECO
1313597,20141,MAT1162,4,33C,7.8,AP,DEBORA FREIRE MONDAINI
1313597,20141,MAT1202,3,3ZD,7.3,AP,CHRISTINE SERTA COSTA
1313597,20142,ENG1007,2,3VA,,CD,NEY AUGUSTO DUMONT
1313597,20142,ENG1007,2,3VB,7.6,AP,NEY AUGUSTO DUMONT
1313597,20142,ENG1015,2,33C,7.4,AP,ANA ROSA FONSECA DE AGUIAR MARTINS
1313597,20142,ENG1780,4,3VA,8.3,AP,MAURO SPERANZA NETO
1313597,20142,FIL1000,4,13C,9,AP,GABRIEL JUCA DE HOLLANDA
1313597,20142,FIS1041,4,33C,6.6,AP,DANIEL ACOSTA AVALOS
1313597,20142,FIS1042,2,33J,9.8,AP,HORTENCIO ALVES BORGES
1313597,20142,INF1007,4,33M,9.1,AP,EDIRLEI EVERSON SOARES DE LIMA
1313597,20142,MAT1163,4,33B,,CL,DAVID FRANCISCO MARTINEZ TORRES
1320342,20132,ENG1000,2,333,9.5,AP,HUGO FUKS
1320342,20132,FIS1025,4,33S,6.5,AP,VERA LUCIA VIEIRA BALTAR
1320342,20132,MAT1157,6,33S,5.3,AP,NEY ROBERTO DHEIN
1320342,20132,QUI1709,2,33S,7.9,AP,SABRINA GUIMARAES SANCHES
1320342,20132,QUI1720,4,33R,6.4,AP,GISELE BIRMAN TONIETTO
1320342,20141,CRE1100,4,6TA,6.2,AP,MARIVANI DE OLIVEIRA DE A PEREIRA
1320342,20141,ENG1003,2,33C,10,AP,HELENA CAVALCANTI DE ALBUQUERQUE
1320342,20141,FIS1026,4,33A,6.1,AP,DANIEL SOARES VELASCO
1320342,20141,FIS1027,2,33I,6.1,AP,ALEXANDRE BALIU BRAUTIGAM
1320342,20141,INF1005,4,33E,8.7,AP,CLAUDIA FERLIN
1320342,20141,MAT1158,6,33F,7.2,AP,LUIS EDUARDO FERREIRA B MOREIRA
1320342,20141,MAT1200,4,33P,5.4,AP,ALESSANDRO GAIO CHIMENTON
1320342,20142,ENG1007,2,3VC,6.9,AP,NEY AUGUSTO DUMONT
1320342,20142,ENG1015,2,33E,6.7,AP,IVANI DE SOUZA BOTT
1320342,20142,FIS1041,4,33D,6,AP,DANIEL ACOSTA AVALOS
1320342,20142,FIS1042,2,33L,8.4,AP,HORTENCIO ALVES BORGES
1320342,20142,INF1007,4,33B,7.7,AP,ARES
1320342,20142,INF1009,4,3WB,7.8,AP,TEMPO CONTINUO A DEFINIR
1320342,20142,INF1012,2,3WB,7.7,AP,ARES
1320342,20142,MAT1162,4,33U,6.3,AP,RICARDO DE SA EARP
1320248,20132,ENG1000,2,333,8.5,AP,HUGO FUKS
1320248,20132,ENG1000,2,33V,,CA,MAURO SPERANZA NETO
1320248,20132,FIS1033,4,33B,5.8,AP,RAPHAEL DIAS MARTINS DE PAOLA
1320248,20132,FIS1034,2,33B,3.5,RM,VERA LUCIA VIEIRA BALTAR
1320248,20132,MAT1161,6,33B,6.3,AP,SINESIO PESCO
1320248,20132,MAT1200,4,33B,,CL,CHRISTINE SERTA COSTA
1320248,20132,QUI1709,2,33B,8.2,AP,WHEI OH LIN
1320248,20132,QUI1720,4,33B,5.6,AP,ADRIANA GIODA
1320248,20141,CRE1100,4,6TC,7.5,AP,SOLANGE MARTINS JORDAO
1320248,20141,ENG1003,2,33L,7.2,AP,RONALDO RODRIGUES BASTOS
1320248,20141,FIS1034,2,33V,6.7,AP,HIROSHI NUNOKAWA
1320248,20141,INF1005,4,33P,5.2,AP,LUIZ FERNANDO BESSA SEIBEL
1320248,20141,INF1009,4,3WB,5.1,AP,TEMPO CONTINUO A DEFINIR
1320248,20141,INF1012,2,3WB,6.6,AP,ARES
1320248,20141,MAT1162,4,33S,2.9,RM,OTAVIO KAMINSKI DE OLIVEIRA
1320248,20141,MAT1200,4,33W,6.3,AP,AGNALDO DA CONCEICAO ESQUINCALHA
1320248,20142,CRE1127,4,7TY,7,AP,MONICA BAPTISTA CAMPOS
1320248,20142,ENG1015,2,33E,6.7,AP,IVANI DE SOUZA BOTT
1320248,20142,FIS1041,4,33F,6.8,AP,ELIZANDRA MARTINS SILVA
1320248,20142,FIS1042,2,33G,7.6,AP,HORTENCIO ALVES BORGES
1320248,20142,INF1007,4,33F,6.8,AP,ALBERTO BARBOSA RAPOSO
1320248,20142,MAT1162,4,33P,5,AP,LUANA SA DE AZEVEDO
1320244,20132,ENG1000,2,333,8.3,AP,HUGO FUKS
1320244,20132,FIS1033,4,33B,5.9,AP,RAPHAEL DIAS MARTINS DE PAOLA
1320244,20132,FIS1034,2,33B,5,AP,VERA LUCIA VIEIRA BALTAR
1320244,20132,MAT1161,6,33B,7.6,AP,SINESIO PESCO
1320244,20132,MAT1200,4,33B,4.4,RM,CHRISTINE SERTA COSTA
1320244,20132,QUI1709,2,33B,8.5,AP,WHEI OH LIN
1320244,20132,QUI1720,4,33B,5.6,AP,ADRIANA GIODA
1320244,20141,CRE1100,4,6TE,9.7,AP,MONICA BAPTISTA CAMPOS
1320244,20141,ENG1003,2,33L,7.5,AP,RONALDO RODRIGUES BASTOS
1320244,20141,FIS1041,4,33D,6.5,AP,DANIEL ACOSTA AVALOS
1320244,20141,FIS1042,2,33B,9,AP,HORTENCIO ALVES BORGES
1320244,20141,INF1005,4,33C,9.2,AP,CLAUDIA FERLIN
1320244,20141,INF1009,4,3WA,6.1,AP,BRUNO LOPES VIEIRA
1320244,20141,MAT1162,4,33P,7.3,AP,LUANA SA DE AZEVEDO
1320244,20141,MAT1200,4,33W,8.1,AP,AGNALDO DA CONCEICAO ESQUINCALHA
1320244,20142,CRE1127,4,7TL,10,AP,MARIA CARMEN CASTANHEIRA AVELAR
1320244,20142,ENG1011,2,3VB,6.3,AP,WASHINGTON BRAGA FILHO
1320244,20142,ENG1015,2,33G,5.7,AP,JOSE ROBERTO MORAES D ALMEIDA
1320244,20142,FIL1000,4,1CA,8.2,AP,EDGAR DE BRITO LYRA NETTO
1320244,20142,FIS1051,4,33A,6.7,AP,MARCO CREMONA
1320244,20142,FIS1052,2,33E,5,AP,NEY ROBERTO DHEIN
1320244,20142,INF1007,4,33P,7.6,AP,PAULA YPIRANGA DOS GUARANYS
1320244,20142,INF1012,2,3WA,6.4,AP,ARES
1320244,20142,MAT1154,4,33C,5,AP,MONICA MOREIRA BARROS
1321794,20132,ENG1000,2,333,7.3,AP,HUGO FUKS
1321794,20132,FIS1025,4,33M,7.2,AP,JEFFERSON FERRAZ DAMASCENO F ARAUJO
1321794,20132,MAT1157,6,33M,5.4,AP,VERA SYME JACOB BENZECRY
1321794,20132,QUI1709,2,33M,7.4,AP,ALESSANDRO KAPPEL JORDAO
1321794,20132,QUI1720,4,33L,6.5,AP,DANIELA SILVEIRA SOLURI
1321794,20141,CRE1100,4,7T4,9.7,AP,MARCO ANTONIO GUSMAO BONELLI
1321794,20141,ENG1003,2,33C,7.8,AP,HELENA CAVALCANTI DE ALBUQUERQUE
1321794,20141,FIS1026,4,33D,5.2,AP,ALEXANDER ARGUELLO QUIROGA
1321794,20141,FIS1027,2,33G,5.5,AP,FABIO ALEX PEREIRA DOS SANTOS
1321794,20141,INF1005,4,33E,8.7,AP,CLAUDIA FERLIN
1321794,20141,MAT1158,6,33A,5.1,AP,LUCIANA ARRUDA DE OLIVEIRA FREIRE
1321794,20141,MAT1200,4,33P,6.2,AP,ALESSANDRO GAIO CHIMENTON
1321794,20142,CRE1127,4,7TU,9.2,AP,WALDECIR GONZAGA
1321794,20142,FIS1041,4,33D,7.3,AP,DANIEL ACOSTA AVALOS
1321794,20142,FIS1042,2,33L,8.8,AP,HORTENCIO ALVES BORGES
1321794,20142,INF1007,4,33G,8.8,AP,JOISA DE SOUZA OLIVEIRA
1321794,20142,INF1012,2,3WB,8.6,AP,ARES
1321794,20142,MAT1162,4,33Q,8.8,AP,LUANA SA DE AZEVEDO
1321771,20132,ENG1000,2,333,7.5,AP,HUGO FUKS
1321771,20132,FIS1025,4,33Q,1.4,RM,RAPHAEL DIAS MARTINS DE PAOLA
1321771,20132,MAT1157,6,33Q,1,RM,VERA SYME JACOB BENZECRY
1321771,20132,QUI1709,2,33Q,5.5,AP,ADRIANA HADDAD NUDI
1321771,20132,QUI1720,4,33P,,CL,CRISTIANE MARIA DE MELLO A PORTELLA
1321765,20132,ENG1000,2,333,8.3,AP,HUGO FUKS
1321765,20132,FIS1025,4,33M,5,AP,JEFFERSON FERRAZ DAMASCENO F ARAUJO
1321765,20132,MAT1157,6,33M,4.6,RM,VERA SYME JACOB BENZECRY
1321765,20132,QUI1709,2,33M,8.1,AP,ALESSANDRO KAPPEL JORDAO
1321765,20132,QUI1720,4,33L,,CL,DANIELA SILVEIRA SOLURI
1321765,20141,ENG1003,2,33F,9.8,AP,RONALDO RODRIGUES BASTOS
1321765,20141,MAT1006,2,33B,,CA,
1321765,20141,MAT1157,6,33W,7.3,AP,EDUARDO BARBOSA PINHEIRO
1321765,20141,QUI1720,4,33A,5.7,AP,DANIELA SILVEIRA SOLURI
1321765,20141,QUI1720,4,33V,,CD,FATIMA VENTURA PEREIRA MEIRELLES
1321765,20142,CRE1100,4,7T3,8,AP,ROSEMARY FERNANDES DA COSTA
1321765,20142,FIS1026,4,33I,5.7,AP,DANIEL SOARES VELASCO
1321765,20142,FIS1027,2,33D,,CA,
1321765,20142,FIS1027,2,33K,5.2,AP,FABIO ALEX PEREIRA DOS SANTOS
1321765,20142,INF1005,4,33P,6.2,AP,CLAUDIA FERLIN
1321765,20142,MAT1158,6,33A,5,AP,LUCIANA ARRUDA DE OLIVEIRA FREIRE
1321765,20142,MAT1200,4,33F,,CL,ALESSANDRO GAIO CHIMENTON
1321663,20132,ENG1000,2,333,7,AP,HUGO FUKS
1321663,20132,FIS1025,4,33Q,6.5,AP,RAPHAEL DIAS MARTINS DE PAOLA
1321663,20132,MAT1157,6,33Q,6.3,AP,VERA SYME JACOB BENZECRY
1321663,20132,QUI1709,2,33Q,8.6,AP,ADRIANA HADDAD NUDI
1321663,20132,QUI1720,4,33P,6.7,AP,CRISTIANE MARIA DE MELLO A PORTELLA
1321663,20141,CRE1100,4,7TI,8.8,AP,IONE BORGES FERREIRA VICENTE
1321663,20141,FIS1026,4,33E,3.6,RM,DANIEL SOARES VELASCO
1321663,20141,FIS1027,2,33H,5.5,AP,ALEXANDER ARGUELLO QUIROGA
1321663,20141,INF1005,4,33C,7.3,AP,CLAUDIA FERLIN
1321663,20141,MAT1158,6,33D,,CL,LUCIANA ARRUDA DE OLIVEIRA FREIRE
1321663,20141,MAT1200,4,33S,,CL,JYRKO CORREA MORRIS
1321663,20142,ENG1003,2,33H,5.5,AP,RONALDO RODRIGUES BASTOS
1321663,20142,FIL1000,4,1CA,7.1,AP,EDGAR DE BRITO LYRA NETTO
1321663,20142,FIL1310,4,1CA,,CD,LUIZ CARLOS PINHEIRO DIAS PEREIRA
1321663,20142,FIS1026,4,33E,6.7,AP,ALEXANDER ARGUELLO QUIROGA
